,AREA,INT_SQFT,DIST_MAINROAD,N_BEDROOM,N_BATHROOM,N_ROOM,SALE_COND,PARK_FACIL,UTILITY_AVAIL,STREET,MZZONE,SALES_PRICE,AGE_OF_BUILDING,BUILDTYPE_Commercial,BUILDTYPE_House,BUILDTYPE_Others
1717,5,1558,168,1,1,4,3,0,2,1,3,10841760,13,0,1,0
1718,3,1702,104,2,1,4,0,1,2,0,5,10140700,25,0,1,0
1719,6,1781,187,1,1,4,1,0,2,0,3,17959010,38,1,0,0
1720,6,1538,32,1,1,4,1,1,0,1,3,17749320,21,1,0,0
1721,3,1906,81,3,2,5,1,1,2,1,3,16602700,5,1,0,0
1722,5,1782,48,1,1,4,2,1,2,1,5,14980260,20,0,0,1
1723,1,848,46,1,1,3,0,1,2,1,3,11476830,22,1,0,0
1724,2,737,137,1,1,2,3,1,1,0,4,10276200,16,1,0,0
1725,6,1512,55,1,1,4,3,1,0,1,5,13737610,10,0,0,1
1726,4,1956,29,3,2,5,3,1,2,1,4,11373920,6,0,1,0
1727,4,1402,61,2,1,4,0,0,1,2,5,13085580,19,1,0,0
1728,2,779,119,1,1,2,1,1,2,1,3,7574830,39,0,0,1
1729,5,1625,118,1,1,4,2,0,2,2,3,12085470,41,0,0,1
1730,5,1724,136,1,1,4,2,0,0,1,3,12337540,16,0,0,1
1731,4,2277,181,4,2,6,2,1,1,2,4,13310520,29,0,0,1
1732,6,1692,24,1,1,4,1,1,2,1,4,13669910,29,0,0,1
1733,2,1184,105,1,1,3,0,1,1,0,5,13860650,27,1,0,0
1734,0,657,63,1,1,2,1,0,0,0,2,3643875,43,0,0,1
1735,2,942,191,1,1,3,4,0,2,0,4,7766550,17,0,1,0
1736,3,1535,93,2,1,4,0,1,1,2,4,14211850,40,1,0,0
1737,2,966,18,1,1,3,2,1,2,1,5,13231850,27,1,0,0
1738,0,1294,81,1,1,3,4,1,1,0,5,9160750,22,0,0,1
1739,4,2042,3,3,2,5,2,1,2,1,3,11848520,14,0,0,1
1740,1,1110,53,1,1,3,3,1,1,2,0,8561060,24,0,0,1
1741,2,819,77,1,1,3,4,1,2,1,3,8131900,21,0,1,0
1742,2,1132,10,1,1,3,3,0,2,1,5,13709700,14,1,0,0
1743,1,900,20,1,1,3,4,1,1,2,4,10128440,36,0,0,1
1744,4,2486,68,4,2,6,2,1,2,2,3,19615980,19,1,0,0
1745,0,896,107,1,1,3,3,1,1,0,0,6765500,10,1,0,0
1746,3,1749,31,2,1,4,2,1,3,2,3,15388610,43,1,0,0
1747,2,1252,54,2,1,4,3,1,1,1,4,14902450,19,1,0,0
1748,2,1234,6,2,1,4,0,0,1,1,5,13822150,37,1,0,0
1749,4,2306,49,4,2,6,1,1,2,1,3,11319280,24,0,1,0
1750,2,814,126,1,1,3,2,0,2,2,5,8890930,25,0,0,1
1751,2,878,48,1,1,3,0,0,3,2,5,9209360,18,0,0,1
1752,2,1053,176,1,1,3,1,0,1,2,5,13217400,20,1,0,0
1753,6,1809,192,2,1,5,1,0,2,1,4,20034510,13,1,0,0
1754,5,1871,25,2,1,5,3,0,3,2,5,14904220,32,0,0,1
1755,2,802,92,1,1,3,2,1,0,0,3,9721700,38,1,0,0
1756,2,1191,189,1,1,3,0,1,0,2,4,9894050,23,0,1,0
1757,1,1025,170,1,1,3,4,0,3,2,5,10843610,33,0,0,1
1758,4,1392,74,2,1,4,1,0,1,1,4,12286360,8,1,0,0
1759,4,2499,200,4,2,6,3,1,1,1,3,13397920,7,0,0,1
1760,0,1290,100,1,1,3,2,1,0,2,4,8700500,26,0,1,0
1761,5,1760,34,1,1,4,1,1,3,1,4,20346350,20,1,0,0
1762,2,1279,126,2,1,4,3,0,0,1,4,9795730,22,0,0,1
1763,2,816,183,1,1,3,0,0,2,2,3,10008100,30,1,0,0
1764,6,1904,141,2,1,5,4,0,0,2,3,20838520,26,1,0,0
1765,4,1502,193,2,1,4,3,0,2,1,3,12614460,13,1,0,0
1766,2,922,163,1,1,3,0,1,2,1,3,8634640,14,0,0,1
1767,6,1781,142,1,1,4,4,0,2,1,4,20518750,10,1,0,0
1768,1,645,19,1,1,2,3,1,1,1,1,8793480,12,1,0,0
1769,2,1142,124,1,1,3,1,0,1,0,5,12807300,22,1,0,0
1770,6,1674,15,1,1,4,2,0,3,0,3,10410130,44,0,1,0
1771,1,781,164,1,1,2,4,0,2,2,3,11157780,12,1,0,0
1772,1,1274,166,2,2,4,0,0,3,0,3,9335050,10,0,0,1
1773,0,687,2,1,1,2,4,0,3,0,4,5913625,18,0,0,1
1774,6,1886,155,2,1,5,3,0,3,2,4,14671170,22,0,0,1
1775,6,1598,14,1,1,4,3,1,1,2,5,20024110,33,1,0,0
1776,0,593,113,1,1,2,1,1,1,0,5,6474250,13,0,1,0
1777,5,1815,48,2,1,5,0,0,1,0,5,19814280,14,1,0,0
1778,0,1121,196,1,1,3,1,0,1,1,2,5849125,30,0,0,1
1779,2,1182,4,1,1,3,1,0,1,1,5,10097940,8,0,0,1
1780,5,1864,198,2,1,5,0,0,0,0,5,12867590,41,0,0,1
1781,4,2125,198,3,2,5,2,0,1,2,4,16656560,28,1,0,0
1782,2,955,175,1,1,3,4,0,2,2,5,9743700,6,0,1,0
1783,3,1625,2,2,1,4,3,0,2,1,3,13718940,17,1,0,0
1784,2,864,124,1,1,3,3,1,0,1,5,12556650,7,1,0,0
1785,2,1183,143,1,1,3,3,1,1,2,3,10453960,15,0,0,1
1786,0,938,70,1,1,3,3,0,3,2,1,4918500,46,0,1,0
1787,0,1040,25,1,1,3,4,1,0,1,4,7600500,38,0,1,0
1788,2,849,21,1,1,3,4,1,1,1,4,11650600,36,1,0,0
1789,0,914,132,1,1,3,1,1,3,0,3,6688000,23,0,0,1
1790,0,1156,122,1,1,3,4,1,0,2,4,8947750,9,0,1,0
1791,2,830,191,1,1,3,1,1,2,0,4,10858850,23,1,0,0
1792,4,1655,146,2,1,4,0,0,2,2,5,9843580,29,0,1,0
1793,4,1693,99,2,1,4,1,1,1,1,4,10021800,20,0,1,0
1794,2,1014,17,1,1,3,0,1,0,2,4,13091650,23,1,0,0
1795,2,1148,152,1,1,3,3,0,0,2,3,8179150,33,0,1,0
1796,4,2453,53,4,2,6,1,0,3,2,5,13729040,19,0,0,1
1797,4,2167,194,3,2,5,4,0,2,1,5,12477240,25,0,0,1
1798,0,1404,43,2,2,4,1,1,2,2,3,9146500,20,0,0,1
1799,6,1545,17,1,1,4,4,0,0,2,5,13986920,6,0,0,1
1800,3,1634,93,2,1,4,2,1,1,0,3,8177900,55,0,1,0
1801,2,1268,40,2,1,4,0,1,1,2,5,10982650,19,0,1,0
1802,4,1682,38,2,1,4,3,1,1,2,5,12239160,6,0,0,1
1803,3,1787,116,2,1,4,4,0,1,1,3,9640180,49,0,0,1
1804,0,1337,34,2,2,4,1,1,0,2,2,7953125,35,0,0,1
1805,1,695,165,1,1,2,1,1,2,1,0,6149410,14,0,0,1
1806,5,1930,163,2,1,5,0,0,1,2,5,13060780,44,0,1,0
1807,2,1042,178,1,1,3,2,1,3,2,4,10581040,18,0,0,1
1808,6,1613,178,1,1,4,0,0,1,1,3,17538420,6,1,0,0
1809,0,1270,39,1,1,3,4,1,0,2,4,8953500,22,0,1,0
1810,2,997,114,1,1,3,0,1,0,2,3,12056200,40,1,0,0
1811,2,726,74,1,1,2,1,0,0,0,4,6280650,11,0,1,0
1812,3,1853,73,3,2,5,4,0,1,0,3,10017780,9,0,0,1
1813,3,1591,27,2,1,4,4,0,2,1,2,8353830,19,0,1,0
1814,5,1980,48,2,1,5,1,0,0,2,4,14332790,32,0,0,1
1815,4,2226,138,4,2,6,1,1,2,1,4,11670400,30,0,1,0
1816,1,808,88,1,1,3,4,0,0,1,5,11949085,19,1,0,0
1817,0,1376,181,2,2,4,4,0,2,0,5,8105250,19,0,1,0
1818,6,1868,197,2,1,5,3,0,2,2,3,20033450,40,1,0,0
1819,0,1311,48,1,1,3,1,0,1,1,3,6532250,29,0,1,0
1820,1,805,63,1,1,3,4,1,3,2,2,8934405,27,0,0,1
1821,2,706,100,1,1,2,3,0,3,1,5,7818970,33,0,0,1
1822,0,1464,184,2,2,4,3,0,0,1,0,6272750,5,0,0,1
1823,1,648,143,1,1,2,1,0,1,2,5,10374210,34,1,0,0
1824,3,1917,182,3,2,5,0,1,0,0,5,11081520,6,0,1,0
1825,1,1018,66,1,1,3,1,1,3,0,3,9213320,8,0,0,1
1826,5,1694,167,1,1,4,0,1,3,1,3,18855250,35,1,0,0
1827,2,1112,86,1,1,3,4,1,3,0,4,13363650,35,1,0,0
1828,0,950,116,1,1,3,0,1,3,0,3,6408750,17,0,1,0
1829,1,1282,149,2,2,4,3,1,2,0,5,10934170,18,0,1,0
1830,3,1639,73,2,1,4,0,0,3,2,0,7016840,37,0,1,0
1831,4,1501,16,2,1,4,1,1,1,1,5,10681680,23,0,0,1
1832,2,765,22,1,1,2,0,0,2,0,3,5737000,20,0,1,0
1833,5,1765,117,1,1,4,4,0,2,2,5,13668850,20,0,1,0
1834,0,1518,104,2,2,4,4,1,0,0,0,6597000,29,0,0,1
1835,4,2417,196,4,2,6,0,0,1,2,4,11436120,26,0,1,0
1836,0,1070,109,1,1,3,2,1,3,1,0,5046750,49,0,1,0
1837,6,1784,71,1,1,4,4,1,1,1,4,14819560,17,0,0,1
1838,2,1188,9,1,1,3,4,0,0,2,3,9797510,5,0,0,1
1839,0,1494,171,2,2,4,3,1,1,0,4,8188000,32,0,1,0
1840,6,1810,128,2,1,5,3,0,1,0,5,20441490,7,1,0,0
1841,0,738,166,1,1,2,4,1,3,2,2,6799000,16,0,1,0
1842,4,1564,6,2,1,4,0,0,3,2,5,10019360,8,0,1,0
1843,0,1211,88,1,1,3,4,0,1,2,0,8505000,28,1,0,0
1844,3,1662,135,2,1,4,2,1,1,2,1,13384340,47,1,0,0
1845,3,1530,174,2,1,4,0,0,0,0,2,10851180,39,1,0,0
1846,1,909,62,1,1,3,2,1,0,1,3,8310590,26,0,1,0
1847,1,690,115,1,1,2,4,1,3,1,1,7486235,9,0,0,1
1848,2,780,94,1,1,2,3,0,0,0,5,7060000,24,0,1,0
1849,2,1195,43,1,1,3,2,0,2,2,5,10210500,6,0,1,0
1850,0,1428,37,2,2,4,1,1,2,1,5,13180500,10,1,0,0
1851,1,746,53,1,1,2,1,1,0,0,1,6390690,6,0,0,1
1852,1,921,163,1,1,3,3,0,3,0,2,7178250,10,0,0,1
1853,1,607,124,1,1,2,0,0,0,2,1,5383105,7,0,1,0
1854,1,712,37,1,1,2,2,0,3,0,4,6978025,15,0,1,0
1855,4,2312,88,4,2,6,3,0,2,2,5,12569800,10,0,1,0
1856,3,1809,174,3,2,5,3,0,1,1,5,11269470,21,0,0,1
1857,6,1872,16,2,1,5,1,0,0,2,5,14822920,18,0,0,1
1858,4,2286,46,4,2,6,4,0,3,1,5,13403120,10,0,0,1
1859,0,1648,26,2,2,4,3,0,2,0,0,5314000,28,0,1,0
1860,5,1522,15,1,1,4,1,0,3,0,4,11584500,17,0,0,1
1861,2,919,70,1,1,3,2,0,3,2,4,12157650,7,1,0,0
1862,6,1858,156,2,1,5,2,1,3,0,3,12695630,24,0,1,0
1863,2,1082,194,1,1,3,1,1,2,0,4,12944300,18,1,0,0
1864,0,1338,165,2,2,4,1,1,1,1,1,7384750,8,0,0,1
1865,0,1559,59,2,2,4,3,0,0,0,1,5749000,14,0,1,0
1866,0,860,165,1,1,2,1,0,0,1,4,6063250,37,0,0,1
1867,3,1769,137,2,1,4,2,1,3,2,0,9626680,24,0,0,1
1868,2,1197,5,1,1,3,0,0,1,2,4,9273100,14,0,1,0
1869,3,1971,5,3,2,5,0,1,2,0,3,15559710,28,1,0,0
1870,3,1966,35,3,2,5,2,1,1,0,2,9665040,7,0,1,0
1871,4,2176,28,3,2,5,2,0,1,1,4,11751940,11,0,0,1
1872,0,1519,164,2,2,4,3,0,0,0,0,5686125,8,0,0,1
1873,4,1892,16,3,2,5,0,1,3,1,4,11526700,23,0,0,1
1874,2,786,75,1,1,2,3,0,3,0,4,6900800,8,0,1,0
1875,2,942,18,1,1,3,2,1,3,2,4,9824040,38,0,0,1
1876,0,1344,151,2,2,4,2,1,1,2,2,7524750,41,0,1,0
1877,0,943,198,1,1,3,3,1,2,2,2,7102125,32,0,0,1
1878,2,1098,62,1,1,3,3,0,2,2,4,8901650,31,0,1,0
1879,0,1190,77,1,1,3,1,0,0,2,2,6499750,9,0,1,0
1880,3,1590,106,2,1,4,0,1,2,2,3,9637220,26,0,1,0
1881,0,1040,142,1,1,3,3,1,0,2,2,9567000,20,1,0,0
1882,4,1524,61,2,1,4,4,0,3,2,3,9890620,17,0,0,1
1883,2,1132,106,1,1,3,2,1,2,0,3,8356850,23,0,1,0
1884,5,1699,185,1,1,4,2,1,0,2,3,19297260,43,1,0,0
1885,2,1204,47,2,1,4,3,1,2,1,3,10096480,20,0,0,1
1886,1,1003,147,1,1,3,4,0,3,2,4,13709595,13,1,0,0
1887,5,1610,182,1,1,4,2,1,0,2,4,12364800,45,0,1,0
1888,3,1869,36,3,2,5,4,0,0,1,1,8074630,44,0,1,0
1889,5,1676,103,1,1,4,0,1,2,1,5,20302130,14,1,0,0
1890,1,929,91,1,1,3,4,1,2,0,5,9494835,29,0,1,0
1891,0,1265,108,1,1,3,3,0,1,2,5,8970625,13,0,0,1
1892,6,1585,199,1,1,4,2,0,0,1,4,17556170,36,1,0,0
1893,2,729,142,1,1,2,3,0,2,0,5,9860400,20,1,0,0
1894,6,1882,180,2,1,5,1,0,3,0,4,12235870,16,0,1,0
1895,1,912,181,1,1,3,0,1,1,0,0,9350240,16,1,0,0
1896,4,2147,23,3,2,5,3,0,1,1,5,17180560,18,1,0,0
1897,2,898,130,1,1,3,2,1,2,2,5,12906800,40,1,0,0
1898,3,1979,16,3,2,5,1,1,0,0,3,15965590,17,1,0,0
1899,0,1398,133,2,2,4,3,0,2,1,4,7443250,39,0,1,0
1900,0,942,32,1,1,3,2,1,3,1,1,5895000,20,0,1,0
1901,0,1504,182,2,2,4,0,0,0,1,5,7868000,44,0,1,0
1902,2,821,22,1,1,3,4,1,1,2,3,8707750,9,0,1,0
1903,1,1045,76,1,1,3,1,0,0,1,2,11329800,20,1,0,0
1904,2,1149,64,1,1,3,3,0,3,1,3,8318450,19,0,1,0
1905,5,1666,140,1,1,4,0,1,1,2,3,13009590,28,0,0,1
1906,0,1210,66,1,1,3,0,1,3,2,3,8333250,30,0,0,1
1907,3,1523,83,2,1,4,0,1,0,1,1,8078620,41,0,0,1
1908,2,891,95,1,1,3,0,0,2,0,5,10674350,37,1,0,0
1909,6,1955,137,2,1,5,0,1,3,2,4,22302670,36,1,0,0
1910,2,1191,54,1,1,3,4,0,3,2,4,10749120,7,0,0,1
1911,4,1641,144,2,1,4,2,0,3,1,3,9575120,5,0,0,1
1912,2,740,17,1,1,2,2,1,1,2,3,7525500,34,0,1,0
1913,3,1588,3,2,1,4,2,0,3,1,0,11385450,40,1,0,0
1914,0,1272,26,1,1,3,0,1,1,1,2,7544000,8,0,0,1
1915,2,879,156,1,1,3,3,0,2,2,5,12177400,20,1,0,0
1916,2,1228,100,2,1,4,2,0,0,2,4,10071110,25,0,0,1
1917,0,946,165,1,1,3,4,0,0,0,3,7922250,15,1,0,0
1918,0,867,147,1,1,2,2,1,1,2,1,7691250,43,1,0,0
1919,3,1932,10,3,2,5,2,1,3,0,0,7733620,51,0,1,0
1920,3,1617,82,2,1,4,3,0,3,0,4,13014740,47,1,0,0
1921,4,2179,37,3,2,5,3,1,2,1,5,18485760,18,1,0,0
1922,0,1040,107,1,1,3,0,1,2,0,0,4437750,33,0,1,0
1923,0,950,41,1,1,3,3,1,1,2,0,8047500,18,1,0,0
1924,0,1354,72,2,2,4,4,0,2,0,1,5131250,47,0,1,0
1925,3,1739,57,2,1,4,0,0,1,1,0,11730190,36,1,0,0
1926,1,935,170,1,1,3,1,0,2,0,5,11679050,30,1,0,0
1927,0,1484,122,2,2,4,0,1,2,1,0,6790750,35,0,0,1
1928,4,2182,179,3,2,5,1,0,1,2,4,11774560,26,0,0,1
1929,5,1711,27,1,1,4,1,0,1,0,3,11523870,17,0,0,1
1930,2,886,184,1,1,3,0,0,0,1,3,6956820,28,0,0,1
1931,3,1760,161,2,1,4,4,1,3,2,4,16616430,34,1,0,0
1932,2,1283,191,2,1,4,1,1,3,0,4,9606750,29,0,1,0
1933,0,1155,189,1,1,3,0,0,3,0,4,6125250,33,0,1,0
1934,0,752,154,1,1,2,2,1,1,1,2,5807250,11,0,1,0
1935,4,1888,91,3,2,5,0,1,3,2,5,11805840,22,0,1,0
1936,2,1211,78,2,1,4,1,0,2,2,3,13261700,22,1,0,0
1937,0,1248,78,1,1,3,3,1,3,0,0,5710250,31,0,0,1
1938,4,1892,137,3,2,5,3,1,2,1,5,16967540,17,1,0,0
1939,1,1030,52,1,1,3,2,0,3,0,0,5743315,21,0,1,0
1940,2,1254,109,2,1,4,1,0,2,0,4,9095330,21,0,0,1
1941,4,1762,86,2,1,4,4,0,3,2,3,14826580,19,1,0,0
1942,0,1622,19,2,2,4,1,0,3,0,3,11168750,25,1,0,0
1943,2,951,128,1,1,3,1,0,1,0,5,11264700,30,1,0,0
1944,5,1981,126,2,1,5,1,0,2,0,4,20697180,19,1,0,0
1945,0,1628,179,2,2,4,3,0,0,0,1,6008250,7,0,1,0
1946,2,797,144,1,1,2,3,0,0,0,5,7142850,23,0,1,0
1947,0,1587,117,2,2,4,3,1,2,0,2,11268000,32,1,0,0
1948,2,1081,165,1,1,3,1,0,1,0,3,11318950,9,1,0,0
1949,5,1895,162,2,1,5,1,1,2,1,3,14358470,11,0,0,1
1950,2,973,112,1,1,3,3,1,1,2,3,12173800,40,1,0,0
1951,2,844,51,1,1,3,2,1,2,2,4,9319450,7,0,1,0
1952,2,965,172,1,1,3,3,0,1,0,3,6598000,27,0,1,0
1953,3,1742,63,2,1,4,1,0,2,2,0,8539610,13,0,0,1
1954,4,1304,68,1,1,3,4,1,1,1,5,10779980,5,0,0,1
1955,6,1510,102,1,1,4,0,0,0,1,5,11220930,24,0,1,0
1956,6,1888,34,2,1,5,2,1,1,0,4,21014810,23,1,0,0
1957,5,1540,125,1,1,4,0,1,2,1,5,19142980,9,1,0,0
1958,0,1023,154,1,1,3,0,1,1,2,2,7310375,11,0,0,1
1959,0,798,116,1,1,2,0,0,3,2,2,7506500,14,1,0,0
1960,5,1624,140,1,1,4,3,1,1,2,4,13099130,14,0,1,0
1961,4,1612,96,2,1,4,1,0,3,1,3,8599740,7,0,1,0
1962,6,1723,8,1,1,4,4,1,1,1,4,14028720,39,0,0,1
1963,2,950,24,1,1,3,0,1,3,0,4,11873250,23,1,0,0
1964,6,1919,50,2,1,5,2,1,1,0,3,20496430,34,1,0,0
1965,6,1528,163,1,1,4,2,1,2,2,5,14203260,26,0,0,1
1966,0,1081,112,1,1,3,2,1,3,1,1,5940250,36,0,1,0
1967,2,1002,171,1,1,3,0,1,2,2,4,10232240,6,0,0,1
1968,2,937,137,1,1,3,1,0,2,2,5,9037200,12,0,1,0
1969,4,2372,164,4,2,6,4,1,3,2,5,13851040,22,0,1,0
1970,2,1237,19,2,1,4,1,0,2,1,3,13331300,10,1,0,0
1971,2,1242,176,2,1,4,0,0,2,0,5,13896950,9,1,0,0
1972,3,1700,126,2,1,4,4,1,1,0,0,7326290,42,0,1,0
1973,4,2422,150,4,2,6,4,0,2,2,4,12532900,15,0,1,0
1974,2,801,159,1,1,3,2,0,0,2,4,7385300,38,0,1,0
1975,3,1503,58,2,1,4,2,0,0,0,2,10769370,51,1,0,0
1976,5,1549,173,1,1,4,2,1,0,0,5,18531930,24,1,0,0
1977,1,606,72,1,1,2,1,1,1,1,2,8605340,36,1,0,0
1978,2,1277,38,2,1,4,2,1,3,1,4,10150100,34,0,1,0
1979,2,791,3,1,1,2,3,0,0,1,3,9525100,18,1,0,0
1980,6,1878,143,2,1,5,3,0,3,0,5,20734630,29,1,0,0
1981,0,806,195,1,1,2,4,0,3,1,5,7210750,30,0,0,1
1982,6,1543,71,1,1,4,0,1,1,2,5,19083430,39,1,0,0
1983,4,1363,34,2,1,4,1,1,2,1,3,12572000,10,1,0,0
1984,6,1584,184,1,1,4,0,0,2,0,3,11173220,5,0,0,1
1985,5,1794,49,1,1,4,4,1,0,1,4,20940460,18,1,0,0
1986,0,704,128,1,1,2,4,1,3,0,5,6965500,38,0,1,0
1987,5,1531,24,1,1,4,4,0,2,0,4,11779810,24,0,0,1
1988,2,1003,47,1,1,3,2,1,1,0,5,9778110,12,0,0,1
1989,2,1010,139,1,1,3,2,1,2,1,5,9773000,16,0,1,0
1990,5,1794,10,1,1,4,0,1,3,1,3,12653630,14,0,1,0
1991,4,1756,155,2,1,4,3,0,1,1,5,10630800,24,0,0,1
1992,1,1188,47,1,1,3,1,1,1,2,2,14196640,16,1,0,0
1993,2,1164,192,1,1,3,2,0,2,1,4,12873650,39,1,0,0
1994,6,1851,181,2,1,5,3,1,3,0,3,13698720,27,0,0,1
1995,2,1176,13,1,1,3,2,1,1,2,4,10881370,15,0,0,1
1996,4,1503,114,2,1,4,2,1,3,2,4,11327760,5,0,0,1
1997,0,1621,162,2,2,4,0,1,3,1,2,8892625,7,0,0,1
1998,0,883,151,1,1,2,3,0,2,2,0,5057875,11,0,0,1
1999,2,1257,117,2,1,4,1,1,2,1,3,9481950,25,0,1,0
2000,0,552,62,1,1,2,1,1,2,2,1,4950250,47,0,0,1
2001,5,1803,117,2,1,5,0,1,2,0,3,12993900,23,0,0,1
2002,0,721,75,1,1,2,2,1,0,1,0,6453250,7,1,0,0
2003,3,1573,177,2,1,4,1,0,0,0,4,8545010,33,0,0,1
2004,2,723,129,1,1,2,3,1,0,1,5,8725650,7,0,1,0
2005,2,1148,175,1,1,3,1,0,3,2,5,10437110,21,0,0,1
2006,4,1513,84,2,1,4,0,0,2,2,4,9507320,23,0,0,1
2007,2,951,149,1,1,3,3,0,2,1,4,7862800,28,0,1,0
2008,4,2449,190,4,2,6,0,0,2,2,3,12084280,25,0,0,1
2009,6,1597,62,1,1,4,3,1,0,1,3,12569440,29,0,0,1
2010,0,1058,200,1,1,3,0,0,3,0,1,7020750,21,1,0,0
2011,0,1438,34,2,2,4,0,1,1,2,0,6505500,34,0,1,0
2012,0,1616,116,2,2,4,3,0,1,1,0,5829250,23,0,1,0
2013,1,632,99,1,1,2,2,1,3,2,5,11719720,28,1,0,0
2014,2,953,32,1,1,3,4,0,2,2,4,8801100,18,0,1,0
2015,4,1714,128,2,1,4,2,0,1,1,4,9470340,7,0,1,0
2016,4,1334,99,2,1,4,0,0,3,1,4,11813720,16,1,0,0
2017,5,1770,49,1,1,4,1,0,1,1,5,19844870,26,1,0,0
2018,0,1098,41,1,1,3,2,1,0,2,1,6465000,24,0,1,0
2019,2,1010,125,1,1,3,1,0,0,2,5,9207350,13,0,1,0
2020,0,1195,80,1,1,3,3,0,2,2,4,10795500,18,1,0,0
2021,1,624,59,1,1,2,0,0,2,1,2,5378000,20,0,1,0
2022,2,1272,85,2,1,4,3,0,1,1,4,10030140,10,0,0,1
2023,4,1324,173,1,1,3,1,0,2,2,5,9140480,14,0,1,0
2024,4,2424,156,4,2,6,3,1,2,1,3,18796780,19,1,0,0
2025,4,1438,143,2,1,4,2,1,2,1,4,13444320,26,1,0,0
2026,1,701,136,1,1,2,3,1,1,1,5,11764865,11,1,0,0
2027,2,1236,42,2,1,4,4,1,2,1,4,11240520,20,0,0,1
2028,3,1744,126,2,1,4,1,1,0,0,0,7670180,44,0,0,1
2029,2,1078,31,1,1,3,1,1,0,0,3,8372710,31,0,0,1
2030,2,901,183,1,1,3,2,1,3,2,4,9491300,14,0,1,0
2031,3,1669,168,2,1,4,0,1,0,2,2,13852750,45,1,0,0
2032,1,1073,146,1,1,3,3,0,0,0,5,9537120,8,0,0,1
2033,0,1273,36,1,1,3,1,0,3,1,5,11026000,28,1,0,0
2034,1,1235,98,2,2,4,3,0,0,2,1,13158180,12,1,0,0
2035,0,1400,104,2,2,4,4,0,1,1,1,6195750,49,0,0,1
2036,5,1598,104,1,1,4,0,1,1,0,3,11450470,39,0,0,1
2037,5,1819,63,2,1,5,3,0,2,2,5,13763020,16,0,1,0
2038,1,902,99,1,1,3,1,0,1,1,5,12133045,23,1,0,0
2039,1,795,155,1,1,2,4,1,3,2,4,9954125,35,0,0,1
2040,4,1763,175,2,1,4,1,1,3,2,3,15329240,22,1,0,0
2041,3,1848,157,3,2,5,0,0,3,1,2,14445470,6,1,0,0
2042,2,1288,159,2,1,4,3,1,1,1,5,15780550,17,1,0,0
2043,3,1615,53,2,1,4,3,1,1,1,4,10172480,19,0,1,0
2044,2,1026,92,1,1,3,3,1,3,2,4,13885100,10,1,0,0
2045,3,1598,88,2,1,4,1,1,0,0,0,11762090,17,1,0,0
2046,3,1896,123,3,2,5,3,1,3,2,0,9315600,25,0,1,0
2047,4,2276,175,4,2,6,4,0,3,2,4,13221960,12,0,0,1
2048,4,2407,43,4,2,6,0,0,1,1,3,17099760,28,1,0,0
2049,2,1083,116,1,1,3,0,0,1,2,5,9692960,27,0,0,1
2050,2,728,15,1,1,2,1,1,1,0,5,7638500,34,0,1,0
2051,6,1894,195,2,1,5,3,0,2,0,4,11863010,42,0,1,0
2052,5,1595,39,1,1,4,1,1,0,1,3,11679830,9,0,1,0
2053,2,1274,57,2,1,4,3,0,1,2,4,14254400,32,1,0,0
2054,5,1760,17,1,1,4,1,0,1,2,4,12308520,21,0,1,0
2055,1,969,104,1,1,3,2,1,2,0,2,11157225,35,1,0,0
2056,3,1652,138,2,1,4,0,1,2,2,3,9463960,48,0,1,0
2057,0,1211,75,1,1,3,0,0,2,1,4,7491375,25,0,0,1
2058,2,958,36,1,1,3,1,1,2,0,5,12863400,4,1,0,0
2059,2,818,59,1,1,3,1,1,0,2,3,8027500,22,0,1,0
2060,1,958,120,1,1,3,1,1,0,2,0,11221720,8,1,0,0
2061,2,1091,42,1,1,3,3,1,3,2,5,14893850,23,1,0,0
2062,2,1066,107,1,1,3,0,1,3,2,4,9572300,30,0,1,0
2063,4,2371,72,4,2,6,3,0,1,1,3,10463400,30,0,1,0
2064,0,1451,145,2,2,4,2,1,2,0,2,10475000,40,1,0,0
2065,5,1985,129,2,1,5,1,0,2,1,5,21969520,21,1,0,0
2066,3,1853,17,3,2,5,4,1,1,1,4,16550350,35,1,0,0
2067,3,1841,106,3,2,5,1,0,0,2,4,9871170,36,0,1,0
2068,5,1767,34,1,1,4,3,1,3,2,3,20331090,37,1,0,0
2069,2,1147,159,1,1,3,3,1,2,2,3,9352100,38,0,1,0
2070,2,1232,186,2,1,4,3,0,2,0,4,8588100,18,0,1,0
2071,2,1264,96,2,1,4,2,0,2,1,5,10265430,33,0,0,1
2072,0,898,161,1,1,3,3,1,2,2,3,9451250,39,1,0,0
2073,2,743,14,1,1,2,0,1,2,0,5,8010660,37,0,0,1
2074,2,1064,120,1,1,3,0,1,0,2,4,9955930,27,0,0,1
2075,2,980,124,1,1,3,0,1,1,2,5,10044600,40,0,0,1
2076,5,1780,161,1,1,4,0,0,2,2,3,19459290,12,1,0,0
2077,4,1665,154,2,1,4,2,1,1,2,5,12054580,14,0,0,1
2078,3,1852,199,3,2,5,3,1,0,0,2,14646780,14,1,0,0
2079,2,1231,177,2,1,4,2,0,1,2,3,13874850,7,1,0,0
2080,4,1413,42,2,1,4,0,1,3,2,3,8992960,28,0,1,0
2081,4,2443,169,4,2,6,3,0,3,2,3,18334400,30,1,0,0
2082,2,1071,125,1,1,3,3,1,3,1,5,10223050,19,0,1,0
2083,4,1614,78,2,1,4,1,0,2,2,4,10282340,13,0,0,1
